"album_code";"album_id";"album";"track_id";"main_track_id";"parent_track_id";"work_id";"titre";"version";"type";"composer_actuel";"composer_attendu";"artist_distinct";"ayants_droit_structurés";"anomalies";"statut"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"828786d98ae75b46";"f4d46ce6b10c55c1";"";"f4d46ce6b10c55c1";"C'EST TOI ET TOI STEM BASS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"de69905b82a1aadf";"f4d46ce6b10c55c1";"";"f4d46ce6b10c55c1";"C'EST TOI ET TOI STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"0df72fc31927db2c";"f4d46ce6b10c55c1";"";"f4d46ce6b10c55c1";"C'EST TOI ET TOI STEM FX";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"c9c6c8887ad20aaf";"f4d46ce6b10c55c1";"";"f4d46ce6b10c55c1";"C'EST TOI ET TOI STEM SYNTHS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"bfa54e1f75f89c28";"f4d46ce6b10c55c1";"";"f4d46ce6b10c55c1";"C'EST TOI ET TOI STEM VOCALS";"Stem";"alternate";"Franck SINNASSAMY · Syra";"Franck Sinnassamy · Syra";"";"";"preferred-name · spelling-candidate";"review-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"5d2a147155e3ecbf";"";"";"5d2a147155e3ecbf";"C'EST TOI ET TOI (INSTRUMENTAL)";"Main";"main";"Franck SINNASSAMY";"Franck Sinnassamy";"";"Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"b559c19f8d72e79b";"5d2a147155e3ecbf";"";"5d2a147155e3ecbf";"C'EST TOI ET TOI C'EST TOI ET TOI (INSTRUMENTAL) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"07a197a366b29d5f";"5d2a147155e3ecbf";"";"5d2a147155e3ecbf";"C'EST TOI ET TOI C'EST TOI ET TOI (INSTRUMENTAL) (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"e1517be4a9172f6a";"";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"a94011f23ebff2f4";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS (30 SEC)";"Commercial";"alternate";"Franck Sinnassamy (SACEM) · Victor Baillet (SACEM)";"Franck Sinnassamy · Victor Baillet";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"81327040ea602e16";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"9f03e68ac4a0acd8";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"bb0c100b985bb07b";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS STEM CHORDS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"6ea84f3ccb78b686";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"64fe1cb342271cbc";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"66a30d8fbed0b5ab";"e1517be4a9172f6a";"";"e1517be4a9172f6a";"EXOTIC HAPPYNESS STEM MELODY";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4d6eef631386d6d8";"";"";"4d6eef631386d6d8";"BUN UP THE VIBES (INSTRUMENTAL)";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"b0a9189d2477e167";"4d6eef631386d6d8";"";"4d6eef631386d6d8";"BUN UP THE VIBES (INSTRUMENTAL) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"2f79f86c4349bf81";"4d6eef631386d6d8";"";"4d6eef631386d6d8";"BUN UP THE VIBES (INSTRUMENTAL) (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4988c8a22657d99a";"";"";"4988c8a22657d99a";"TRAP THE FLUTE";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"ee5765ecf69778da";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"b0e12f01a30ff8c1";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE (60 SEC)";"Commercial";"alternate";"Franck Sinnassamy (SACEM) · Victor Baillet (SACEM)";"Franck Sinnassamy · Victor Baillet";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"efb3b008e0357c4b";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"b1f9b22c4db6cf95";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"75a3d3d9884c6bb1";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"e9700245adce4657";"4988c8a22657d99a";"";"4988c8a22657d99a";"TRAP THE FLUTE STEM INSTRUMENTS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"a44407ba4d1462f8";"";"";"a44407ba4d1462f8";"DUTTY GYAL";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"da9fff30b1776fdf";"a44407ba4d1462f8";"";"a44407ba4d1462f8";"DUTTY GYAL STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"a27816a3c72d464f";"a44407ba4d1462f8";"";"a44407ba4d1462f8";"DUTTY GYAL STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"cc9899a46d1b8673";"a44407ba4d1462f8";"";"a44407ba4d1462f8";"DUTTY GYAL STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"cb24bfca5999dc00";"a44407ba4d1462f8";"";"a44407ba4d1462f8";"DUTTY GYAL STEM INSTRUMENTS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"0e94466e518b892c";"a44407ba4d1462f8";"";"a44407ba4d1462f8";"DUTTY GYAL STEM VOCALS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"bdc191bf2c0297a3";"";"";"bdc191bf2c0297a3";"DUTTY GYAL (INSTRUMENTAL)";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Franck SINNASSAMY · Victor BAILLET";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"d6482130a8d6808f";"bdc191bf2c0297a3";"";"bdc191bf2c0297a3";"DUTTY GYAL (INSTRUMENTAL) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"005700273f5dac21";"bdc191bf2c0297a3";"";"bdc191bf2c0297a3";"DUTTY GYAL (INSTRUMENTAL) (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"3855a129bb7fbf9d";"";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB";"Main";"main";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"Vincent BOUHELIER · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"7cc55deb78a50c06";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"301715811c262e6d";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"8bd7ec28f7c98906";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"f26524ac8198adfa";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"9500bc4ac40879e1";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"5529303ac1b3621e";"3855a129bb7fbf9d";"";"3855a129bb7fbf9d";"BUZZER IN THE CLUB STEM INSTRUMENTS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"2ea32e886d993c8c";"";"";"2ea32e886d993c8c";"FACE DOWN";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"a3799960bf76dec0";"2ea32e886d993c8c";"";"2ea32e886d993c8c";"FACE DOWN STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"1386dec232bb9e08";"2ea32e886d993c8c";"";"2ea32e886d993c8c";"FACE DOWN STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"1daac3c53fc335fe";"2ea32e886d993c8c";"";"2ea32e886d993c8c";"FACE DOWN STEM FLUTE";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"30f928add4e60121";"2ea32e886d993c8c";"";"2ea32e886d993c8c";"FACE DOWN STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4e977c6efb45f7d9";"2ea32e886d993c8c";"";"2ea32e886d993c8c";"FACE DOWN STEM VOCALS";"Stem";"alternate";"Franck Sinnassamy (SACEM) · Victor Baillet (SACEM)";"Franck Sinnassamy · Victor Baillet";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"fc3a3773db26aff4";"";"";"fc3a3773db26aff4";"FACE DOWN (INSTRUMENTAL)";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"783ad9e27384be81";"fc3a3773db26aff4";"";"fc3a3773db26aff4";"FACE DOWN (INSTRUMENTAL) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"6c8343ddac632107";"fc3a3773db26aff4";"";"fc3a3773db26aff4";"FACE DOWN (INSTRUMENTAL) (60 SEC)";"Commercial";"alternate";"Franck Sinnassamy (SACEM) · Victor Baillet (SACEM)";"Franck Sinnassamy · Victor Baillet";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"775b431e4f240711";"";"";"775b431e4f240711";"FACE DOWN (INSTRUMENTAL) (UNDERSCORE, NO FX)";"Main";"main";"Franck Sinnassamy (SACEM) · Victor Baillet (SACEM)";"Franck Sinnassamy · Victor Baillet";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"33fffc2d2b4bf313";"";"";"33fffc2d2b4bf313";"TERTER FURIOUS";"Main";"main";"Franck SINNASSAMY";"Franck Sinnassamy";"";"Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4b1eb57c02d4454b";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"50a3ba7b2afa4ff9";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"73948260a4bd4488";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS STEM BASS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"df983422b88b6d9e";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"1d18c6500e1170e9";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS STEM FX";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"7b15e05b7d226e2e";"33fffc2d2b4bf313";"";"33fffc2d2b4bf313";"TERTER FURIOUS STEM SYNTHS";"Stem";"alternate";"Franck SINNASSAMY";"Franck Sinnassamy";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"c0806d8b5a097ca3";"";"";"c0806d8b5a097ca3";"EYE TO EYE";"Main";"main";"Franck SINNASSAMY · Vincent BOUHELIER · Scherazade Aissahine";"Franck Sinnassamy · Vincent Bouhelier · Scherazade Aissahine";"";"Scherazade Aissahine · Franck SINNASSAMY · Vincent BOUHELIER";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"90bc5eae2ea1c8bd";"c0806d8b5a097ca3";"";"c0806d8b5a097ca3";"EYE TO EYE STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"c87b10475d648712";"c0806d8b5a097ca3";"";"c0806d8b5a097ca3";"EYE TO EYE STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"652a4c865ad79c8d";"c0806d8b5a097ca3";"";"c0806d8b5a097ca3";"EYE TO EYE STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"3c9cfde5fdc456fa";"c0806d8b5a097ca3";"";"c0806d8b5a097ca3";"EYE TO EYE STEM INSTRUMENTS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"c72ca5eedd56668e";"c0806d8b5a097ca3";"";"c0806d8b5a097ca3";"EYE TO EYE STEM VOCALS";"Stem";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER · Scherazade Aissahine";"Franck Sinnassamy · Vincent Bouhelier · Scherazade Aissahine";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"46dc4f8d557d789f";"";"";"46dc4f8d557d789f";"EYE TO EYE (INSTRUMENTAL)";"Main";"main";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"Vincent BOUHELIER · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"0bcd1853c038549c";"46dc4f8d557d789f";"";"46dc4f8d557d789f";"EYE TO EYE (INSTRUMENTAL) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"c66d10918b84dfcb";"46dc4f8d557d789f";"";"46dc4f8d557d789f";"EYE TO EYE (INSTRUMENTAL) (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Vincent BOUHELIER";"Franck Sinnassamy · Vincent Bouhelier";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"9105591b22009ad3";"";"";"9105591b22009ad3";"TRIBAL OUTBURST";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Franck SINNASSAMY · Victor BAILLET";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"85b4da2868a030b5";"9105591b22009ad3";"";"9105591b22009ad3";"TRIBAL OUTBURST STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4a56d3961a528203";"9105591b22009ad3";"";"9105591b22009ad3";"TRIBAL OUTBURST STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"6ae9ef438d03920f";"9105591b22009ad3";"";"9105591b22009ad3";"TRIBAL OUTBURST STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"fb736f928314ba55";"9105591b22009ad3";"";"9105591b22009ad3";"TRIBAL OUTBURST STEM HORNS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"5af5f5e0ca328e6e";"9105591b22009ad3";"";"9105591b22009ad3";"TRIBAL OUTBURST STEM VOCALS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"58e02c8a708237c0";"";"";"58e02c8a708237c0";"TRIBAL OUTBURST (UNDERSCORE, NO VOICE)";"Main";"main";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"Victor BAILLET · Franck SINNASSAMY";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"0f072666616518cf";"58e02c8a708237c0";"";"58e02c8a708237c0";"TRIBAL OUTBURST (UNDERSCORE, NO VOICE) (30 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"be7dcf495114b8ac";"58e02c8a708237c0";"";"58e02c8a708237c0";"TRIBAL OUTBURST (UNDERSCORE, NO VOICE) (60 SEC)";"Commercial";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"08a3cf834d4a857c";"";"";"08a3cf834d4a857c";"LOUIS VIE";"Main";"main";"Franck SINNASSAMY · Victor BAILLET · Sosth�ne Fanou";"Franck Sinnassamy · Victor Baillet · Sosth�ne Fanou";"";"Sosth�ne Fanou · Franck SINNASSAMY · Victor BAILLET";"preferred-name · invalid-character · spelling-candidate";"review-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"14a787c545372a63";"08a3cf834d4a857c";"";"08a3cf834d4a857c";"LOUIS VIE STEM BASS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"2c0bbf2d61f41f2b";"08a3cf834d4a857c";"";"08a3cf834d4a857c";"LOUIS VIE STEM DRUMS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"cb822196d2d10d25";"08a3cf834d4a857c";"";"08a3cf834d4a857c";"LOUIS VIE STEM FX";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
"PGO0036";"a22bd8e11bbd82a2";"Afro Pop";"4b6d52ab6a6ef7c1";"08a3cf834d4a857c";"";"08a3cf834d4a857c";"LOUIS VIE STEM SYNTHS";"Stem";"alternate";"Franck SINNASSAMY · Victor BAILLET";"Franck Sinnassamy · Victor Baillet";"";"";"preferred-name";"cleanup-required"
